Total Players,41565,16/10/17 00:00:01
Germany,11737,16/10/17 02:00:01
UK,13870,16/10/17 01:00:01
USA,15958,16/10/16 17:00:01
Total Players,41709,16/10/17 00:02:01
Germany,11794,16/10/17 02:02:01
UK,13903,16/10/17 01:02:01
USA,16012,16/10/16 17:02:01
Total Players,41797,16/10/17 00:04:01
Germany,11894,16/10/17 02:04:01
UK,13862,16/10/17 01:04:01
USA,16041,16/10/16 17:04:01
Total Players,41828,16/10/17 00:06:01
Germany,11912,16/10/17 02:06:01
UK,13808,16/10/17 01:06:01
USA,16108,16/10/16 17:06:01
Total Players,41946,16/10/17 00:08:01
Germany,11971,16/10/17 02:08:01
UK,13811,16/10/17 01:08:01
USA,16164,16/10/16 17:08:01
Total Players,41909,16/10/17 00:10:01
Germany,11927,16/10/17 02:10:01
UK,13782,16/10/17 01:10:01
USA,16200,16/10/16 17:10:01
Total Players,41895,16/10/17 00:12:01
Germany,11943,16/10/17 02:12:01
UK,13810,16/10/17 01:12:01
USA,16142,16/10/16 17:12:01
Total Players,41963,16/10/17 00:14:01
Germany,11962,16/10/17 02:14:01
UK,13777,16/10/17 01:14:01
USA,16224,16/10/16 17:14:01
Total Players,41893,16/10/17 00:16:01
Germany,11961,16/10/17 02:16:01
UK,13771,16/10/17 01:16:01
USA,16161,16/10/16 17:16:01
Total Players,41895,16/10/17 00:18:01
Germany,12011,16/10/17 02:18:01
UK,13808,16/10/17 01:18:01
USA,16076,16/10/16 17:18:01
Total Players,41880,16/10/17 00:20:01
Germany,11995,16/10/17 02:20:01
UK,13816,16/10/17 01:20:01
USA,16069,16/10/16 17:20:01
Total Players,41739,16/10/17 00:22:01
Germany,11920,16/10/17 02:22:01
UK,13767,16/10/17 01:22:01
USA,16053,16/10/16 17:22:01
Total Players,41753,16/10/17 00:24:01
Germany,11820,16/10/17 02:24:01
UK,13815,16/10/17 01:24:01
USA,16118,16/10/16 17:24:01
Total Players,41764,16/10/17 00:26:01
Germany,11842,16/10/17 02:26:01
UK,13785,16/10/17 01:26:01
USA,16137,16/10/16 17:26:01
Total Players,41466,16/10/17 00:28:01
