Total Players,59077,17/01/22 00:00:01
Germany,18107,17/01/22 02:00:01
UK,19564,17/01/22 01:00:01
USA,20858,17/01/21 17:00:01
Total Players,58954,17/01/22 00:02:02
Germany,18044,17/01/22 02:02:02
UK,19479,17/01/22 01:02:02
USA,20894,17/01/21 17:02:02
Total Players,58675,17/01/22 00:04:01
Germany,17900,17/01/22 02:04:01
UK,19405,17/01/22 01:04:01
USA,21370,17/01/21 17:04:01
Total Players,58565,17/01/22 00:06:01
Germany,17862,17/01/22 02:06:01
UK,19397,17/01/22 01:06:01
USA,21306,17/01/21 17:06:01
Total Players,58456,17/01/22 00:08:01
Germany,17743,17/01/22 02:08:01
UK,19332,17/01/22 01:08:01
USA,20845,17/01/21 17:08:01
Total Players,57911,17/01/22 00:10:01
Germany,17597,17/01/22 02:10:01
UK,19177,17/01/22 01:10:01
USA,20586,17/01/21 17:10:01
Total Players,58284,17/01/22 00:12:01
Germany,17692,17/01/22 02:12:01
UK,19342,17/01/22 01:12:01
USA,20705,17/01/21 17:12:01
Total Players,58170,17/01/22 00:14:01
Germany,17637,17/01/22 02:14:01
UK,19318,17/01/22 01:14:01
USA,20655,17/01/21 17:14:01
Total Players,58120,17/01/22 00:16:01
Germany,17631,17/01/22 02:16:01
UK,19277,17/01/22 01:16:01
USA,20649,17/01/21 17:16:01
Total Players,58085,17/01/22 00:18:01
Germany,17704,17/01/22 02:18:01
UK,19262,17/01/22 01:18:01
USA,20545,17/01/21 17:18:01
Total Players,58064,17/01/22 00:20:01
Germany,17677,17/01/22 02:20:01
UK,19223,17/01/22 01:20:01
USA,20596,17/01/21 17:20:01
Total Players,57848,17/01/22 00:22:01
Germany,17620,17/01/22 02:22:01
UK,19114,17/01/22 01:22:01
USA,20527,17/01/21 17:22:01
Total Players,57429,17/01/22 00:24:01
Germany,17369,17/01/22 02:24:01
UK,19016,17/01/22 01:24:01
USA,20463,17/01/21 17:24:01
Total Players,57149,17/01/22 00:26:01
Germany,17233,17/01/22 02:26:01
UK,18948,17/01/22 01:26:01
USA,20382,17/01/21 17:26:01
Total Players,57036,17/01/22 00:28:01
Germany,17248,17/01/22 02:28:01
UK,18853,17/01/22 01:28:01
USA,20326,17/01/21 17:28:01
Total Players,57152,17/01/22 00:30:01
Germany,17236,17/01/22 02:30:01
UK,18901,17/01/22 01:30:01
USA,20390,17/01/21 17:30:01
Total Players,57309,17/01/22 00:32:01
Germany,17250,17/01/22 02:32:01
UK,19001,17/01/22 01:32:01
USA,21058,17/01/21 17:32:01
Total Players,57173,17/01/22 00:34:01
Germany,17115,17/01/22 02:34:01
UK,18856,17/01/22 01:34:01
USA,20592,17/01/21 17:34:01
Total Players,57243,17/01/22 00:36:01
Germany,17139,17/01/22 02:36:01
UK,18857,17/01/22 01:36:01
USA,20648,17/01/21 17:36:01
Total Players,57374,17/01/22 00:38:01
Germany,17175,17/01/22 02:38:01
UK,18881,17/01/22 01:38:01
USA,20729,17/01/21 17:38:01
Total Players,57469,17/01/22 00:40:01
Germany,17166,17/01/22 02:40:01
UK,18882,17/01/22 01:40:01
USA,20794,17/01/21 17:40:01
Total Players,57444,17/01/22 00:42:01
Germany,17173,17/01/22 02:42:01
UK,18962,17/01/22 01:42:01
USA,20697,17/01/21 17:42:01
Total Players,57311,17/01/22 00:44:01
Germany,17101,17/01/22 02:44:01
UK,18879,17/01/22 01:44:01
USA,20740,17/01/21 17:44:01
Total Players,57330,17/01/22 00:46:01
Germany,17041,17/01/22 02:46:01
UK,18880,17/01/22 01:46:01
USA,20824,17/01/21 17:46:01
Total Players,57248,17/01/22 00:48:02
Germany,17029,17/01/22 02:48:02
UK,18879,17/01/22 01:48:02
USA,21340,17/01/21 17:48:02
Total Players,56887,17/01/22 00:50:01
Germany,16856,17/01/22 02:50:01
UK,18706,17/01/22 01:50:01
USA,20720,17/01/21 17:50:01
Total Players,56738,17/01/22 00:52:01
Germany,16804,17/01/22 02:52:01
UK,18620,17/01/22 01:52:01
USA,20707,17/01/21 17:52:01
Total Players,56872,17/01/22 00:54:01
Germany,16873,17/01/22 02:54:01
UK,18657,17/01/22 01:54:01
USA,20724,17/01/21 17:54:01
Total Players,56885,17/01/22 00:56:01
Germany,16924,17/01/22 02:56:01
UK,18590,17/01/22 01:56:01
USA,20760,17/01/21 17:56:01
Total Players,56308,17/01/22 00:58:01
Germany,16661,17/01/22 02:58:01
UK,18388,17/01/22 01:58:01
USA,20642,17/01/21 17:58:01
Total Players,56754,17/01/22 01:00:01
Germany,16801,17/01/22 03:00:01
UK,18578,17/01/22 02:00:01
USA,20742,17/01/21 18:00:01
Total Players,56590,17/01/22 01:02:01
Germany,16688,17/01/22 03:02:01
UK,18664,17/01/22 02:02:01
USA,20586,17/01/21 18:02:01
Total Players,56626,17/01/22 01:04:01
Germany,16808,17/01/22 03:04:01
UK,18620,17/01/22 02:04:01
USA,20544,17/01/21 18:04:01
Total Players,56673,17/01/22 01:06:01
Germany,16797,17/01/22 03:06:01
UK,18644,17/01/22 02:06:01
USA,20575,17/01/21 18:06:01
Total Players,56753,17/01/22 01:08:01
Germany,16811,17/01/22 03:08:01
UK,18601,17/01/22 02:08:01
USA,20700,17/01/21 18:08:01
