Total Players,56616,17/02/13 00:00:01
Germany,16236,17/02/13 02:00:01
UK,19211,17/02/13 01:00:01
USA,20594,17/02/12 17:00:01
Total Players,56567,17/02/13 00:02:01
Germany,16167,17/02/13 02:02:01
UK,19205,17/02/13 01:02:01
USA,20645,17/02/12 17:02:01
Total Players,56477,17/02/13 00:04:02
Germany,16193,17/02/13 02:04:02
UK,19118,17/02/13 01:04:02
USA,20613,17/02/12 17:04:02
Total Players,56544,17/02/13 00:06:01
Germany,16223,17/02/13 02:06:01
UK,19048,17/02/13 01:06:01
USA,20745,17/02/12 17:06:01
Total Players,56481,17/02/13 00:08:01
Germany,16150,17/02/13 02:08:01
UK,19056,17/02/13 01:08:01
USA,20715,17/02/12 17:08:01
Total Players,56434,17/02/13 00:10:01
Germany,16044,17/02/13 02:10:01
UK,19138,17/02/13 01:10:01
USA,20701,17/02/12 17:10:01
Total Players,56309,17/02/13 00:12:01
Germany,15967,17/02/13 02:12:01
UK,19130,17/02/13 01:12:01
USA,20653,17/02/12 17:12:01
Total Players,56219,17/02/13 00:14:01
Germany,15977,17/02/13 02:14:01
UK,18990,17/02/13 01:14:01
USA,20724,17/02/12 17:14:01
Total Players,56137,17/02/13 00:16:01
Germany,15900,17/02/13 02:16:01
UK,18990,17/02/13 01:16:01
USA,20704,17/02/12 17:16:01
Total Players,56109,17/02/13 00:18:01
Germany,15854,17/02/13 02:18:01
UK,19057,17/02/13 01:18:01
USA,20655,17/02/12 17:18:01
Total Players,56107,17/02/13 00:20:01
Germany,15886,17/02/13 02:20:01
UK,18961,17/02/13 01:20:01
USA,20743,17/02/12 17:20:01
Total Players,56067,17/02/13 00:22:01
Germany,15932,17/02/13 02:22:01
UK,18896,17/02/13 01:22:01
USA,20706,17/02/12 17:22:01
Total Players,56052,17/02/13 00:24:01
Germany,15910,17/02/13 02:24:01
UK,18866,17/02/13 01:24:01
USA,20764,17/02/12 17:24:01
Total Players,56024,17/02/13 00:26:01
Germany,15873,17/02/13 02:26:01
UK,18880,17/02/13 01:26:01
USA,20741,17/02/12 17:26:01
Total Players,55963,17/02/13 00:28:01
Germany,15829,17/02/13 02:28:01
UK,18894,17/02/13 01:28:01
USA,20694,17/02/12 17:28:01
Total Players,55953,17/02/13 00:30:01
Germany,15769,17/02/13 02:30:01
UK,18912,17/02/13 01:30:01
USA,20699,17/02/12 17:30:01
Total Players,55967,17/02/13 00:32:01
Germany,15832,17/02/13 02:32:01
UK,18873,17/02/13 01:32:01
USA,20686,17/02/12 17:32:01
Total Players,55893,17/02/13 00:34:01
Germany,15784,17/02/13 02:34:01
UK,18841,17/02/13 01:34:01
USA,20701,17/02/12 17:34:01
Total Players,55790,17/02/13 00:36:01
Germany,15698,17/02/13 02:36:01
UK,18799,17/02/13 01:36:01
USA,20715,17/02/12 17:36:01
Total Players,55779,17/02/13 00:38:01
Germany,15674,17/02/13 02:38:01
UK,18817,17/02/13 01:38:01
USA,21288,17/02/12 17:38:01
Total Players,55817,17/02/13 00:40:01
Germany,15686,17/02/13 02:40:01
UK,18850,17/02/13 01:40:01
USA,21281,17/02/12 17:40:01
Total Players,55722,17/02/13 00:42:01
Germany,15676,17/02/13 02:42:01
UK,18862,17/02/13 01:42:01
USA,21184,17/02/12 17:42:01
Total Players,55651,17/02/13 00:44:01
Germany,15652,17/02/13 02:44:01
UK,18883,17/02/13 01:44:01
USA,21116,17/02/12 17:44:01
Total Players,55504,17/02/13 00:46:01
Germany,15639,17/02/13 02:46:01
UK,18784,17/02/13 01:46:01
USA,21081,17/02/12 17:46:01
Total Players,55423,17/02/13 00:48:01
Germany,15547,17/02/13 02:48:01
UK,18728,17/02/13 01:48:01
USA,20592,17/02/12 17:48:01
Total Players,55434,17/02/13 00:50:01
Germany,15521,17/02/13 02:50:01
UK,18701,17/02/13 01:50:01
USA,20639,17/02/12 17:50:01
Total Players,55395,17/02/13 00:52:01
Germany,15512,17/02/13 02:52:01
UK,18679,17/02/13 01:52:01
USA,20633,17/02/12 17:52:01
Total Players,55307,17/02/13 00:54:01
Germany,15444,17/02/13 02:54:01
UK,18597,17/02/13 01:54:01
