Total Players,42802,16/11/16 00:00:01
Germany,11713,16/11/16 02:00:01
UK,14016,16/11/16 01:00:01
USA,17073,16/11/15 17:00:01
Total Players,42821,16/11/16 00:02:01
Germany,11728,16/11/16 02:02:01
UK,14016,16/11/16 01:02:01
USA,17077,16/11/15 17:02:01
Total Players,42835,16/11/16 00:04:01
Germany,11724,16/11/16 02:04:01
UK,14018,16/11/16 01:04:01
USA,17093,16/11/15 17:04:01
Total Players,42823,16/11/16 00:06:01
Germany,11702,16/11/16 02:06:01
UK,14008,16/11/16 01:06:01
USA,16095,16/11/15 17:06:01
Total Players,42842,16/11/16 00:08:01
Germany,11677,16/11/16 02:08:01
UK,13989,16/11/16 01:08:01
USA,17176,16/11/15 17:08:01
Total Players,42800,16/11/16 00:10:01
Germany,11684,16/11/16 02:10:01
UK,14017,16/11/16 01:10:01
USA,17099,16/11/15 17:10:01
Total Players,42891,16/11/16 00:12:01
Germany,11693,16/11/16 02:12:01
UK,14002,16/11/16 01:12:01
USA,17196,16/11/15 17:12:01
Total Players,42871,16/11/16 00:14:01
Germany,11664,16/11/16 02:14:01
UK,13997,16/11/16 01:14:01
USA,16147,16/11/15 17:14:01
Total Players,42838,16/11/16 00:16:01
Germany,11675,16/11/16 02:16:01
UK,13950,16/11/16 01:16:01
USA,16169,16/11/15 17:16:01
Total Players,42809,16/11/16 00:18:01
Germany,11633,16/11/16 02:18:01
UK,13989,16/11/16 01:18:01
USA,17187,16/11/15 17:18:01
Total Players,42808,16/11/16 00:20:01
Germany,11609,16/11/16 02:20:01
UK,13945,16/11/16 01:20:01
USA,16206,16/11/15 17:20:01
Total Players,42722,16/11/16 00:22:01
Germany,11650,16/11/16 02:22:01
UK,13845,16/11/16 01:22:01
USA,16202,16/11/15 17:22:01
Total Players,42676,16/11/16 00:24:01
Germany,11652,16/11/16 02:24:01
UK,13868,16/11/16 01:24:01
USA,16118,16/11/15 17:24:01
Total Players,42676,16/11/16 00:26:01
Germany,11657,16/11/16 02:26:01
UK,13803,16/11/16 01:26:01
USA,16210,16/11/15 17:26:01
Total Players,42646,16/11/16 00:28:01
Germany,11597,16/11/16 02:28:01
UK,13829,16/11/16 01:28:01
USA,16218,16/11/15 17:28:01
Total Players,42650,16/11/16 00:30:01
Germany,11541,16/11/16 02:30:01
UK,13943,16/11/16 01:30:01
USA,16149,16/11/15 17:30:01
Total Players,42649,16/11/16 00:32:01
Germany,11552,16/11/16 02:32:01
UK,13951,16/11/16 01:32:01
USA,16108,16/11/15 17:32:01
Total Players,42682,16/11/16 00:34:01
Germany,11477,16/11/16 02:34:01
UK,13941,16/11/16 01:34:01
USA,16224,16/11/15 17:34:01
Total Players,42725,16/11/16 00:36:01
Germany,11518,16/11/16 02:36:01
UK,13968,16/11/16 01:36:01
USA,16214,16/11/15 17:36:01
Total Players,42832,16/11/16 00:38:01
Germany,11520,16/11/16 02:38:01
UK,14032,16/11/16 01:38:01
USA,16262,16/11/15 17:38:01
Total Players,42821,16/11/16 00:40:01
Germany,11533,16/11/16 02:40:01
UK,13983,16/11/16 01:40:01
USA,16287,16/11/15 17:40:01
Total Players,42801,16/11/16 00:42:01
Germany,11487,16/11/16 02:42:01
UK,13961,16/11/16 01:42:01
USA,16343,16/11/15 17:42:01
Total Players,42793,16/11/16 00:44:01
Germany,11526,16/11/16 02:44:01
UK,13912,16/11/16 01:44:01
USA,16355,16/11/15 17:44:01
Total Players,42821,16/11/16 00:46:01
Germany,11497,16/11/16 02:46:01
UK,13886,16/11/16 01:46:01
USA,16440,16/11/15 17:46:01
Total Players,42780,16/11/16 00:48:01
Germany,11530,16/11/16 02:48:01
UK,13871,16/11/16 01:48:01
USA,16372,16/11/15 17:48:01
Total Players,42764,16/11/16 00:50:01
Germany,11560,16/11/16 02:50:01
UK,13843,16/11/16 01:50:01
USA,16352,16/11/15 17:50:01
Total Players,42733,16/11/16 00:52:01
Germany,11513,16/11/16 02:52:01
UK,13810,16/11/16 01:52:01
USA,17410,16/11/15 17:52:01
Total Players,42685,16/11/16 00:54:01
Germany,11467,16/11/16 02:54:01
UK,13773,16/11/16 01:54:01
USA,16435,16/11/15 17:54:01
Total Players,42666,16/11/16 00:56:01
Germany,11457,16/11/16 02:56:01
UK,13809,16/11/16 01:56:01
USA,17408,16/11/15 17:56:01
Total Players,42584,16/11/16 00:58:01
Germany,11440,16/11/16 02:58:01
UK,13766,16/11/16 01:58:01
USA,16378,16/11/15 17:58:01
Total Players,42577,16/11/16 01:00:01
Germany,11459,16/11/16 03:00:01
UK,13696,16/11/16 02:00:01
USA,16434,16/11/15 18:00:01
Total Players,42627,16/11/16 01:02:01
Germany,11413,16/11/16 03:02:01
UK,13739,16/11/16 02:02:01
USA,16490,16/11/15 18:02:01
Total Players,42609,16/11/16 01:04:01
Germany,11393,16/11/16 03:04:01
UK,13769,16/11/16 02:04:01
USA,16451,16/11/15 18:04:01
Total Players,42630,16/11/16 01:06:01
Germany,11386,16/11/16 03:06:01
UK,13733,16/11/16 02:06:01
USA,17511,16/11/15 18:06:01
Total Players,42578,16/11/16 01:08:01
Germany,11356,16/11/16 03:08:01
UK,13718,16/11/16 02:08:01
USA,16521,16/11/15 18:08:01
Total Players,42577,16/11/16 01:10:01
Germany,11434,16/11/16 03:10:01
UK,13663,16/11/16 02:10:01
USA,16479,16/11/15 18:10:01
Total Players,42497,16/11/16 01:12:01
Germany,11418,16/11/16 03:12:01
UK,13628,16/11/16 02:12:01
USA,16432,16/11/15 18:12:01
Total Players,42471,16/11/16 01:14:01
Germany,11444,16/11/16 03:14:01
UK,13520,16/11/16 02:14:01
USA,16482,16/11/15 18:14:01
Total Players,42447,16/11/16 01:16:01
Germany,11426,16/11/16 03:16:01
UK,13502,16/11/16 02:16:01
USA,16496,16/11/15 18:16:01
Total Players,42479,16/11/16 01:18:01
Germany,11389,16/11/16 03:18:01
UK,13511,16/11/16 02:18:01
USA,16567,16/11/15 18:18:01
Total Players,42625,16/11/16 01:20:01
Germany,11477,16/11/16 03:20:01
UK,13539,16/11/16 02:20:01
USA,16576,16/11/15 18:20:01
Total Players,42471,16/11/16 01:22:01
