Total Players,52993,17/03/16 00:00:01
Germany,12549,17/03/16 02:00:01
UK,5279,17/03/16 01:00:01
USA,24656,17/03/15 17:00:01
Total Players,52785,17/03/16 00:02:01
Germany,12498,17/03/16 02:02:01
UK,5240,17/03/16 01:02:01
USA,24569,17/03/15 17:02:01
Total Players,52730,17/03/16 00:04:01
Germany,12524,17/03/16 02:04:01
UK,5216,17/03/16 01:04:01
USA,25235,17/03/15 17:04:01
Total Players,52586,17/03/16 00:06:01
Germany,12503,17/03/16 02:06:01
UK,5215,17/03/16 01:06:01
USA,24432,17/03/15 17:06:01
Total Players,52458,17/03/16 00:08:01
Germany,12407,17/03/16 02:08:01
UK,5204,17/03/16 01:08:01
USA,24392,17/03/15 17:08:01
Total Players,52387,17/03/16 00:10:01
Germany,12343,17/03/16 02:10:01
UK,5225,17/03/16 01:10:01
USA,25130,17/03/15 17:10:01
Total Players,52356,17/03/16 00:12:01
Germany,12374,17/03/16 02:12:01
UK,5258,17/03/16 01:12:01
USA,25127,17/03/15 17:12:01
Total Players,52314,17/03/16 00:14:01
Germany,12360,17/03/16 02:14:01
UK,5294,17/03/16 01:14:01
USA,24365,17/03/15 17:14:01
Total Players,52309,17/03/16 00:16:01
Germany,12373,17/03/16 02:16:01
UK,5286,17/03/16 01:16:01
USA,24350,17/03/15 17:16:01
Total Players,52347,17/03/16 00:18:01
Germany,12368,17/03/16 02:18:01
UK,5273,17/03/16 01:18:01
USA,24425,17/03/15 17:18:01
Total Players,52086,17/03/16 00:20:01
Germany,12321,17/03/16 02:20:01
UK,5288,17/03/16 01:20:01
USA,24305,17/03/15 17:20:01
Total Players,51937,17/03/16 00:22:01
Germany,12210,17/03/16 02:22:01
UK,5278,17/03/16 01:22:01
USA,24321,17/03/15 17:22:01
Total Players,52079,17/03/16 00:24:01
Germany,12261,17/03/16 02:24:01
UK,5260,17/03/16 01:24:01
USA,24459,17/03/15 17:24:01
Total Players,52110,17/03/16 00:26:01
Germany,12273,17/03/16 02:26:01
UK,5221,17/03/16 01:26:01
USA,24523,17/03/15 17:26:01
Total Players,52145,17/03/16 00:28:01
Germany,12215,17/03/16 02:28:01
UK,5241,17/03/16 01:28:01
USA,24524,17/03/15 17:28:01
Total Players,52132,17/03/16 00:30:01
Germany,12226,17/03/16 02:30:01
UK,5239,17/03/16 01:30:01
USA,24560,17/03/15 17:30:01
Total Players,52035,17/03/16 00:32:01
Germany,12122,17/03/16 02:32:01
UK,5247,17/03/16 01:32:01
USA,24615,17/03/15 17:32:01
Total Players,51984,17/03/16 00:34:01
Germany,12182,17/03/16 02:34:01
UK,5211,17/03/16 01:34:01
USA,24556,17/03/15 17:34:01
Total Players,51960,17/03/16 00:36:01
Germany,12069,17/03/16 02:36:01
UK,5192,17/03/16 01:36:01
USA,24689,17/03/15 17:36:01
Total Players,51886,17/03/16 00:38:01
Germany,12166,17/03/16 02:38:01
UK,5150,17/03/16 01:38:01
USA,24538,17/03/15 17:38:01
Total Players,51898,17/03/16 00:40:01
Germany,12185,17/03/16 02:40:01
UK,5183,17/03/16 01:40:01
USA,24461,17/03/15 17:40:01
Total Players,51836,17/03/16 00:42:01
Germany,12175,17/03/16 02:42:01
UK,5184,17/03/16 01:42:01
USA,25195,17/03/15 17:42:01
Total Players,51778,17/03/16 00:44:01
Germany,12180,17/03/16 02:44:01
UK,5157,17/03/16 01:44:01
USA,24444,17/03/15 17:44:01
Total Players,51815,17/03/16 00:46:01
Germany,12188,17/03/16 02:46:01
UK,5183,17/03/16 01:46:01
USA,24495,17/03/15 17:46:01
Total Players,51696,17/03/16 00:48:01
Germany,12106,17/03/16 02:48:01
UK,5170,17/03/16 01:48:01
USA,24484,17/03/15 17:48:01
Total Players,51676,17/03/16 00:50:01
Germany,12105,17/03/16 02:50:01
UK,5161,17/03/16 01:50:01
USA,24474,17/03/15 17:50:01
Total Players,51782,17/03/16 00:52:01
Germany,12126,17/03/16 02:52:01
UK,5181,17/03/16 01:52:01
USA,24516,17/03/15 17:52:01
Total Players,51676,17/03/16 00:54:01
Germany,12147,17/03/16 02:54:01
UK,5128,17/03/16 01:54:01
USA,24422,17/03/15 17:54:01
Total Players,51710,17/03/16 00:56:01
Germany,12142,17/03/16 02:56:01
UK,5185,17/03/16 01:56:01
USA,24458,17/03/15 17:56:01
Total Players,51741,17/03/16 00:58:01
Germany,12122,17/03/16 02:58:01
UK,5202,17/03/16 01:58:01
USA,24504,17/03/15 17:58:01
Total Players,51823,17/03/16 01:00:01
Germany,12115,17/03/16 03:00:01
UK,5233,17/03/16 02:00:01
USA,24580,17/03/15 18:00:01
Total Players,51815,17/03/16 01:02:01
Germany,12093,17/03/16 03:02:01
UK,5198,17/03/16 02:02:01
USA,25370,17/03/15 18:02:01
Total Players,51782,17/03/16 01:04:01
Germany,12073,17/03/16 03:04:01
UK,5190,17/03/16 02:04:01
USA,24627,17/03/15 18:04:01
Total Players,51718,17/03/16 01:06:01
Germany,12067,17/03/16 03:06:01
UK,5174,17/03/16 02:06:01
USA,24650,17/03/15 18:06:01
Total Players,51864,17/03/16 01:08:01
Germany,12044,17/03/16 03:08:01
UK,5191,17/03/16 02:08:01
USA,24798,17/03/15 18:08:01
Total Players,51743,17/03/16 01:10:01
Germany,11994,17/03/16 03:10:01
UK,5120,17/03/16 02:10:01
USA,24771,17/03/15 18:10:01
Total Players,51718,17/03/16 01:12:01
Germany,12001,17/03/16 03:12:01
UK,5092,17/03/16 02:12:01
USA,24744,17/03/15 18:12:01
Total Players,51708,17/03/16 01:14:01
Germany,12032,17/03/16 03:14:01
UK,5136,17/03/16 02:14:01
USA,24659,17/03/15 18:14:01
Total Players,51689,17/03/16 01:16:01
Germany,12066,17/03/16 03:16:01
