Total Players,58174,17/02/19 00:00:01
Germany,14400,17/02/19 02:00:01
UK,7169,17/02/19 01:00:01
USA,25550,17/02/18 17:00:01
Total Players,58031,17/02/19 00:02:01
Germany,14354,17/02/19 02:02:01
UK,7146,17/02/19 01:02:01
USA,24847,17/02/18 17:02:01
Total Players,58006,17/02/19 00:04:01
Germany,14368,17/02/19 02:04:01
UK,7146,17/02/19 01:04:01
USA,24891,17/02/18 17:04:01
Total Players,57934,17/02/19 00:06:01
Germany,14323,17/02/19 02:06:01
UK,7159,17/02/19 01:06:01
USA,24849,17/02/18 17:06:01
Total Players,57875,17/02/19 00:08:01
Germany,14279,17/02/19 02:08:01
UK,7161,17/02/19 01:08:01
USA,24786,17/02/18 17:08:01
Total Players,57816,17/02/19 00:10:01
Germany,14201,17/02/19 02:10:01
UK,7192,17/02/19 01:10:01
USA,24753,17/02/18 17:10:01
Total Players,57687,17/02/19 00:12:01
Germany,14149,17/02/19 02:12:01
UK,7182,17/02/19 01:12:01
USA,24721,17/02/18 17:12:01
Total Players,57470,17/02/19 00:14:02
Germany,14069,17/02/19 02:14:02
UK,7156,17/02/19 01:14:02
USA,24594,17/02/18 17:14:02
Total Players,57344,17/02/19 00:16:01
Germany,14027,17/02/19 02:16:01
UK,7166,17/02/19 01:16:01
USA,24482,17/02/18 17:16:01
Total Players,57167,17/02/19 00:18:01
Germany,13984,17/02/19 02:18:01
UK,7135,17/02/19 01:18:01
USA,25168,17/02/18 17:18:01
Total Players,57159,17/02/19 00:20:01
Germany,14002,17/02/19 02:20:01
UK,7125,17/02/19 01:20:01
USA,25165,17/02/18 17:20:01
Total Players,56789,17/02/19 00:22:01
Germany,13855,17/02/19 02:22:01
UK,7081,17/02/19 01:22:01
USA,25093,17/02/18 17:22:01
Total Players,56846,17/02/19 00:24:01
Germany,13925,17/02/19 02:24:01
UK,7039,17/02/19 01:24:01
USA,24371,17/02/18 17:24:01
Total Players,57276,17/02/19 00:26:01
Germany,14058,17/02/19 02:26:01
UK,7092,17/02/19 01:26:01
USA,24658,17/02/18 17:26:01
Total Players,57107,17/02/19 00:28:01
Germany,13951,17/02/19 02:28:01
UK,7054,17/02/19 01:28:01
USA,24682,17/02/18 17:28:01
Total Players,57098,17/02/19 00:30:01
Germany,13929,17/02/19 02:30:01
UK,7034,17/02/19 01:30:01
USA,24717,17/02/18 17:30:01
Total Players,57142,17/02/19 00:32:01
Germany,13975,17/02/19 02:32:01
UK,7034,17/02/19 01:32:01
USA,24748,17/02/18 17:32:01
Total Players,57143,17/02/19 00:34:01
Germany,13959,17/02/19 02:34:01
UK,7036,17/02/19 01:34:01
USA,24766,17/02/18 17:34:01
Total Players,57082,17/02/19 00:36:01
Germany,13964,17/02/19 02:36:01
