Total Players,37696,16/09/22 00:00:01
Germany,10033,16/09/22 02:00:01
UK,12891,16/09/22 01:00:01
USA,14772,16/09/21 17:00:01
Total Players,37998,16/09/22 00:02:01
Germany,10129,16/09/22 02:02:01
UK,13026,16/09/22 01:02:01
USA,14843,16/09/21 17:02:01
Total Players,38001,16/09/22 00:04:01
Germany,10152,16/09/22 02:04:01
UK,13007,16/09/22 01:04:01
USA,14842,16/09/21 17:04:01
Total Players,37707,16/09/22 00:06:01
Germany,10060,16/09/22 02:06:01
UK,13001,16/09/22 01:06:01
USA,14646,16/09/21 17:06:01
Total Players,37883,16/09/22 00:08:01
Germany,10055,16/09/22 02:08:01
UK,13125,16/09/22 01:08:01
USA,14703,16/09/21 17:08:01
Total Players,37637,16/09/22 00:10:01
Germany,9982,16/09/22 02:10:01
UK,13088,16/09/22 01:10:01
USA,14570,16/09/21 17:10:01
Total Players,37823,16/09/22 00:12:01
Germany,10051,16/09/22 02:12:01
UK,13094,16/09/22 01:12:01
USA,14678,16/09/21 17:12:01
Total Players,38027,16/09/22 00:14:01
Germany,10119,16/09/22 02:14:01
UK,13172,16/09/22 01:14:01
USA,14736,16/09/21 17:14:01
Total Players,37935,16/09/22 00:16:01
Germany,10063,16/09/22 02:16:01
UK,13194,16/09/22 01:16:01
USA,14679,16/09/21 17:16:01
Total Players,37918,16/09/22 00:18:01
Germany,10131,16/09/22 02:18:01
UK,13142,16/09/22 01:18:01
USA,14645,16/09/21 17:18:01
Total Players,38032,16/09/22 00:20:01
Germany,10159,16/09/22 02:20:01
UK,13151,16/09/22 01:20:01
USA,14720,16/09/21 17:20:01
Total Players,38136,16/09/22 00:22:01
Germany,10202,16/09/22 02:22:01
UK,13136,16/09/22 01:22:01
USA,14798,16/09/21 17:22:01
Total Players,38100,16/09/22 00:24:01
Germany,10187,16/09/22 02:24:01
UK,13086,16/09/22 01:24:01
USA,14827,16/09/21 17:24:01
Total Players,38110,16/09/22 00:26:01
Germany,10151,16/09/22 02:26:01
UK,13140,16/09/22 01:26:01
USA,14819,16/09/21 17:26:01
Total Players,38116,16/09/22 00:28:01
Germany,10118,16/09/22 02:28:01
UK,13047,16/09/22 01:28:01
USA,14951,16/09/21 17:28:01
Total Players,38104,16/09/22 00:30:01
Germany,10081,16/09/22 02:30:01
UK,13052,16/09/22 01:30:01
USA,14972,16/09/21 17:30:01
Total Players,37947,16/09/22 00:32:01
Germany,10031,16/09/22 02:32:01
UK,13026,16/09/22 01:32:01
USA,14890,16/09/21 17:32:01
Total Players,38178,16/09/22 00:34:02
Germany,10136,16/09/22 02:34:02
UK,13018,16/09/22 01:34:02
USA,15024,16/09/21 17:34:02
Total Players,38446,16/09/22 00:36:01
Germany,10212,16/09/22 02:36:01
UK,13105,16/09/22 01:36:01
USA,15129,16/09/21 17:36:01
Total Players,38469,16/09/22 00:38:01
Germany,10253,16/09/22 02:38:01
UK,13069,16/09/22 01:38:01
USA,15147,16/09/21 17:38:01
Total Players,38414,16/09/22 00:40:01
Germany,10247,16/09/22 02:40:01
UK,13047,16/09/22 01:40:01
USA,15119,16/09/21 17:40:01
Total Players,38413,16/09/22 00:42:01
Germany,10218,16/09/22 02:42:01
UK,13042,16/09/22 01:42:01
USA,15153,16/09/21 17:42:01
