Total Players,51287,17/05/05 00:00:01
Germany,11121,17/05/05 02:00:01
UK,4798,17/05/05 01:00:01
USA,25968,17/05/04 17:00:01
Total Players,51308,17/05/05 00:02:01
Germany,11125,17/05/05 02:02:01
UK,4825,17/05/05 01:02:01
USA,25931,17/05/04 17:02:01
Total Players,51289,17/05/05 00:04:01
Germany,11074,17/05/05 02:04:01
UK,4796,17/05/05 01:04:01
USA,26014,17/05/04 17:04:01
Total Players,51142,17/05/05 00:06:01
Germany,11013,17/05/05 02:06:01
UK,4783,17/05/05 01:06:01
USA,25956,17/05/04 17:06:01
Total Players,51110,17/05/05 00:08:01
Germany,11009,17/05/05 02:08:01
UK,4775,17/05/05 01:08:01
USA,25951,17/05/04 17:08:01
Total Players,51093,17/05/05 00:10:01
Germany,10984,17/05/05 02:10:01
UK,4785,17/05/05 01:10:01
USA,26036,17/05/04 17:10:01
Total Players,50984,17/05/05 00:12:01
Germany,10915,17/05/05 02:12:01
UK,4774,17/05/05 01:12:01
USA,25936,17/05/04 17:12:01
Total Players,50967,17/05/05 00:14:01
Germany,10909,17/05/05 02:14:01
UK,4724,17/05/05 01:14:01
USA,26022,17/05/04 17:14:01
Total Players,51031,17/05/05 00:16:01
Germany,10879,17/05/05 02:16:01
UK,4783,17/05/05 01:16:01
USA,26053,17/05/04 17:16:01
Total Players,51111,17/05/05 00:18:01
Germany,10965,17/05/05 02:18:01
UK,4782,17/05/05 01:18:01
USA,26060,17/05/04 17:18:01
Total Players,51208,17/05/05 00:20:01
Germany,10957,17/05/05 02:20:01
UK,4761,17/05/05 01:20:01
USA,26223,17/05/04 17:20:01
Total Players,51240,17/05/05 00:22:01
Germany,11058,17/05/05 02:22:01
UK,4740,17/05/05 01:22:01
USA,26203,17/05/04 17:22:01
Total Players,51204,17/05/05 00:24:01
Germany,10961,17/05/05 02:24:01
UK,4722,17/05/05 01:24:01
USA,26314,17/05/04 17:24:01
Total Players,51107,17/05/05 00:26:01
Germany,10909,17/05/05 02:26:01
UK,4717,17/05/05 01:26:01
USA,26331,17/05/04 17:26:01
Total Players,51189,17/05/05 00:28:01
Germany,10933,17/05/05 02:28:01
UK,4751,17/05/05 01:28:01
USA,26990,17/05/04 17:28:01
Total Players,51281,17/05/05 00:30:01
Germany,10997,17/05/05 02:30:01
UK,4763,17/05/05 01:30:01
USA,26407,17/05/04 17:30:01
Total Players,51317,17/05/05 00:32:01
Germany,10948,17/05/05 02:32:01
UK,4739,17/05/05 01:32:01
USA,26448,17/05/04 17:32:01
Total Players,51220,17/05/05 00:34:01
Germany,10927,17/05/05 02:34:01
UK,4714,17/05/05 01:34:01
USA,27068,17/05/04 17:34:01
Total Players,51193,17/05/05 00:36:01
Germany,10858,17/05/05 02:36:01
UK,4725,17/05/05 01:36:01
USA,26493,17/05/04 17:36:01
Total Players,51107,17/05/05 00:38:01
Germany,10850,17/05/05 02:38:01
UK,4694,17/05/05 01:38:01
USA,26433,17/05/04 17:38:01
Total Players,51025,17/05/05 00:40:01
Germany,10853,17/05/05 02:40:01
UK,4712,17/05/05 01:40:01
USA,26368,17/05/04 17:40:01
Total Players,50992,17/05/05 00:42:01
Germany,10864,17/05/05 02:42:01
UK,4683,17/05/05 01:42:01
USA,26379,17/05/04 17:42:01
Total Players,51019,17/05/05 00:44:01
Germany,10863,17/05/05 02:44:01
UK,4714,17/05/05 01:44:01
USA,26371,17/05/04 17:44:01
Total Players,51040,17/05/05 00:46:02
Germany,10865,17/05/05 02:46:02
UK,4726,17/05/05 01:46:02
USA,26411,17/05/04 17:46:02
Total Players,51169,17/05/05 00:48:01
Germany,10927,17/05/05 02:48:01
UK,4677,17/05/05 01:48:01
USA,26597,17/05/04 17:48:01
Total Players,51215,17/05/05 00:50:01
Germany,10987,17/05/05 02:50:01
UK,4699,17/05/05 01:50:01
USA,26533,17/05/04 17:50:01
Total Players,51351,17/05/05 00:52:01
Germany,10990,17/05/05 02:52:01
UK,4703,17/05/05 01:52:01
USA,26613,17/05/04 17:52:01
Total Players,51212,17/05/05 00:54:01
Germany,10894,17/05/05 02:54:01
UK,4680,17/05/05 01:54:01
USA,26608,17/05/04 17:54:01
Total Players,51230,17/05/05 00:56:01
Germany,10926,17/05/05 02:56:01
UK,4735,17/05/05 01:56:01
USA,26634,17/05/04 17:56:01
Total Players,51330,17/05/05 00:58:01
Germany,10926,17/05/05 02:58:01
UK,4729,17/05/05 01:58:01
USA,26700,17/05/04 17:58:01
Total Players,51262,17/05/05 01:00:01
Germany,10940,17/05/05 03:00:01
UK,4722,17/05/05 02:00:01
USA,26676,17/05/04 18:00:01
Total Players,51416,17/05/05 01:02:01
Germany,10971,17/05/05 03:02:01
UK,4736,17/05/05 02:02:01
USA,26779,17/05/04 18:02:01
Total Players,51307,17/05/05 01:04:01
Germany,10899,17/05/05 03:04:01
UK,4680,17/05/05 02:04:01
USA,26749,17/05/04 18:04:01
Total Players,51468,17/05/05 01:06:01
Germany,10930,17/05/05 03:06:01
UK,4681,17/05/05 02:06:01
USA,26861,17/05/04 18:06:01
Total Players,51428,17/05/05 01:08:01
Germany,10917,17/05/05 03:08:01
UK,4697,17/05/05 02:08:01
USA,26809,17/05/04 18:08:01
Total Players,51291,17/05/05 01:10:01
Germany,10841,17/05/05 03:10:01
UK,4713,17/05/05 02:10:01
USA,26768,17/05/04 18:10:01
Total Players,51282,17/05/05 01:12:01
Germany,10835,17/05/05 03:12:01
UK,4703,17/05/05 02:12:01
USA,26821,17/05/04 18:12:01
Total Players,51408,17/05/05 01:14:01
Germany,10947,17/05/05 03:14:01
UK,4745,17/05/05 02:14:01
USA,26834,17/05/04 18:14:01
Total Players,51507,17/05/05 01:16:01
Germany,10919,17/05/05 03:16:01
UK,4756,17/05/05 02:16:01
USA,26924,17/05/04 18:16:01
Total Players,51474,17/05/05 01:18:01
Germany,10895,17/05/05 03:18:01
UK,4725,17/05/05 02:18:01
USA,26945,17/05/04 18:18:01
Total Players,51539,17/05/05 01:20:01
Germany,10892,17/05/05 03:20:01
UK,4724,17/05/05 02:20:01
USA,26992,17/05/04 18:20:01
Total Players,51552,17/05/05 01:22:01
Germany,10847,17/05/05 03:22:01
UK,4715,17/05/05 02:22:01
USA,27060,17/05/04 18:22:01
Total Players,51495,17/05/05 01:24:01
Germany,10865,17/05/05 03:24:01
UK,4741,17/05/05 02:24:01
USA,26907,17/05/04 18:24:01
Total Players,51447,17/05/05 01:26:01
Germany,10817,17/05/05 03:26:01
UK,4727,17/05/05 02:26:01
USA,27527,17/05/04 18:26:01
Total Players,51379,17/05/05 01:28:01
Germany,10782,17/05/05 03:28:01
UK,4704,17/05/05 02:28:01
USA,27567,17/05/04 18:28:01
Total Players,50249,17/05/05 01:30:01
Germany,10582,17/05/05 03:30:01
UK,4557,17/05/05 02:30:01
USA,26277,17/05/04 18:30:01
Total Players,50087,17/05/05 01:32:01
Germany,10561,17/05/05 03:32:01
UK,4546,17/05/05 02:32:01
USA,26152,17/05/04 18:32:01
Total Players,50215,17/05/05 01:34:01
Germany,10649,17/05/05 03:34:01
UK,4593,17/05/05 02:34:01
USA,26161,17/05/04 18:34:01
Total Players,50347,17/05/05 01:36:01
Germany,10675,17/05/05 03:36:01
UK,4629,17/05/05 02:36:01
USA,26284,17/05/04 18:36:01
Total Players,50885,17/05/05 01:38:01
Germany,10804,17/05/05 03:38:01
UK,4730,17/05/05 02:38:01
USA,26493,17/05/04 18:38:01
Total Players,51190,17/05/05 01:40:01
Germany,10838,17/05/05 03:40:01
UK,4795,17/05/05 02:40:01
USA,26707,17/05/04 18:40:01
Total Players,51092,17/05/05 01:42:01
Germany,10747,17/05/05 03:42:01
UK,4805,17/05/05 02:42:01
USA,26657,17/05/04 18:42:01
Total Players,51027,17/05/05 01:44:01
Germany,10763,17/05/05 03:44:01
UK,4781,17/05/05 02:44:01
USA,26584,17/05/04 18:44:01
Total Players,51035,17/05/05 01:46:01
Germany,10755,17/05/05 03:46:01
UK,4800,17/05/05 02:46:01
USA,26631,17/05/04 18:46:01
Total Players,51093,17/05/05 01:48:01
Germany,10815,17/05/05 03:48:01
UK,4802,17/05/05 02:48:01
USA,26603,17/05/04 18:48:01
Total Players,50996,17/05/05 01:50:01
Germany,10837,17/05/05 03:50:01
UK,4797,17/05/05 02:50:01
USA,26539,17/05/04 18:50:01
Total Players,50926,17/05/05 01:52:01
Germany,10824,17/05/05 03:52:01
UK,4774,17/05/05 02:52:01
USA,26489,17/05/04 18:52:01
Total Players,50988,17/05/05 01:54:01
Germany,10908,17/05/05 03:54:01
UK,4723,17/05/05 02:54:01
USA,26563,17/05/04 18:54:01
Total Players,50895,17/05/05 01:56:01
Germany,10912,17/05/05 03:56:01
UK,4756,17/05/05 02:56:01
USA,26388,17/05/04 18:56:01
Total Players,50981,17/05/05 01:58:01
Germany,10869,17/05/05 03:58:01
UK,4734,17/05/05 02:58:01
USA,26525,17/05/04 18:58:01
Total Players,50933,17/05/05 02:00:01
Germany,10855,17/05/05 04:00:01
UK,4718,17/05/05 03:00:01
USA,27139,17/05/04 19:00:01
Total Players,50812,17/05/05 02:02:01
Germany,10787,17/05/05 04:02:01
