Total Players,48020,17/02/22 00:00:01
Germany,10280,17/02/22 02:00:01
UK,5385,17/02/22 01:00:01
USA,23244,17/02/21 17:00:01
Total Players,47695,17/02/22 00:02:02
Germany,10236,17/02/22 02:02:02
UK,5356,17/02/22 01:02:02
USA,23091,17/02/21 17:02:02
Total Players,47952,17/02/22 00:04:01
Germany,10258,17/02/22 02:04:01
UK,5395,17/02/22 01:04:01
USA,23284,17/02/21 17:04:01
Total Players,48033,17/02/22 00:06:01
Germany,10270,17/02/22 02:06:01
UK,5409,17/02/22 01:06:01
USA,23370,17/02/21 17:06:01
Total Players,48121,17/02/22 00:08:01
Germany,10325,17/02/22 02:08:01
UK,5413,17/02/22 01:08:01
USA,23371,17/02/21 17:08:01
Total Players,48015,17/02/22 00:10:01
Germany,10271,17/02/22 02:10:01
UK,5385,17/02/22 01:10:01
USA,23383,17/02/21 17:10:01
Total Players,47646,17/02/22 00:12:01
Germany,10227,17/02/22 02:12:01
UK,5366,17/02/22 01:12:01
USA,23670,17/02/21 17:12:01
Total Players,47746,17/02/22 00:14:01
Germany,10225,17/02/22 02:14:01
UK,5423,17/02/22 01:14:01
USA,23181,17/02/21 17:14:01
Total Players,47764,17/02/22 00:16:01
Germany,10165,17/02/22 02:16:01
UK,5476,17/02/22 01:16:01
USA,23204,17/02/21 17:16:01
Total Players,47914,17/02/22 00:18:01
Germany,10198,17/02/22 02:18:01
UK,5503,17/02/22 01:18:01
USA,23237,17/02/21 17:18:01
Total Players,47865,17/02/22 00:20:01
Germany,10178,17/02/22 02:20:01
UK,5473,17/02/22 01:20:01
USA,23819,17/02/21 17:20:01
Total Players,47441,17/02/22 00:22:01
Germany,10066,17/02/22 02:22:01
UK,5416,17/02/22 01:22:01
USA,23713,17/02/21 17:22:01
Total Players,47665,17/02/22 00:24:01
Germany,10134,17/02/22 02:24:01
UK,5414,17/02/22 01:24:01
USA,23828,17/02/21 17:24:01
Total Players,47967,17/02/22 00:26:01
Germany,10236,17/02/22 02:26:01
UK,5433,17/02/22 01:26:01
USA,23477,17/02/21 17:26:01
Total Players,48029,17/02/22 00:28:01
Germany,10297,17/02/22 02:28:01
UK,5375,17/02/22 01:28:01
USA,23538,17/02/21 17:28:01
Total Players,47931,17/02/22 00:30:01
Germany,10244,17/02/22 02:30:01
UK,5343,17/02/22 01:30:01
USA,23503,17/02/21 17:30:01
Total Players,47834,17/02/22 00:32:01
Germany,10161,17/02/22 02:32:01
UK,5325,17/02/22 01:32:01
USA,23469,17/02/21 17:32:01
Total Players,47918,17/02/22 00:34:01
Germany,10148,17/02/22 02:34:01
UK,5351,17/02/22 01:34:01
USA,23514,17/02/21 17:34:01
Total Players,48021,17/02/22 00:36:01
Germany,10206,17/02/22 02:36:01
UK,5361,17/02/22 01:36:01
USA,23611,17/02/21 17:36:01
Total Players,48011,17/02/22 00:38:01
Germany,10181,17/02/22 02:38:01
UK,5338,17/02/22 01:38:01
USA,23656,17/02/21 17:38:01
Total Players,47895,17/02/22 00:40:01
Germany,10110,17/02/22 02:40:01
UK,5327,17/02/22 01:40:01
USA,23651,17/02/21 17:40:01
Total Players,47529,17/02/22 00:42:01
Germany,10096,17/02/22 02:42:01
UK,5291,17/02/22 01:42:01
USA,23968,17/02/21 17:42:01
Total Players,47729,17/02/22 00:44:01
Germany,10121,17/02/22 02:44:01
UK,5275,17/02/22 01:44:01
USA,24080,17/02/21 17:44:01
Total Players,47846,17/02/22 00:46:01
Germany,10158,17/02/22 02:46:01
UK,5289,17/02/22 01:46:01
USA,24114,17/02/21 17:46:01
Total Players,47674,17/02/22 00:48:01
Germany,10123,17/02/22 02:48:01
UK,5257,17/02/22 01:48:01
USA,23473,17/02/21 17:48:01
Total Players,47479,17/02/22 00:50:01
Germany,10065,17/02/22 02:50:01
UK,5229,17/02/22 01:50:01
USA,23940,17/02/21 17:50:01
Total Players,47342,17/02/22 00:52:01
Germany,10069,17/02/22 02:52:01
UK,5217,17/02/22 01:52:01
USA,23856,17/02/21 17:52:01
Total Players,47626,17/02/22 00:54:01
Germany,10128,17/02/22 02:54:01
UK,5304,17/02/22 01:54:01
USA,23427,17/02/21 17:54:01
Total Players,47645,17/02/22 00:56:01
Germany,10074,17/02/22 02:56:01
UK,5340,17/02/22 01:56:01
USA,23479,17/02/21 17:56:01
Total Players,47789,17/02/22 00:58:01
Germany,10032,17/02/22 02:58:01
UK,5347,17/02/22 01:58:01
USA,23647,17/02/21 17:58:01
Total Players,47687,17/02/22 01:00:01
Germany,10010,17/02/22 03:00:01
UK,5334,17/02/22 02:00:01
USA,23617,17/02/21 18:00:01
Total Players,47650,17/02/22 01:02:01
Germany,10002,17/02/22 03:02:01
UK,5336,17/02/22 02:02:01
USA,23598,17/02/21 18:02:01
Total Players,47759,17/02/22 01:04:01
Germany,10007,17/02/22 03:04:01
UK,5361,17/02/22 02:04:01
USA,24239,17/02/21 18:04:01
Total Players,47782,17/02/22 01:06:01
Germany,9973,17/02/22 03:06:01
UK,5408,17/02/22 02:06:01
USA,23633,17/02/21 18:06:01
Total Players,47832,17/02/22 01:08:01
Germany,9990,17/02/22 03:08:01
UK,5405,17/02/22 02:08:01
USA,24246,17/02/21 18:08:01
Total Players,47778,17/02/22 01:10:01
Germany,9964,17/02/22 03:10:01
UK,5394,17/02/22 02:10:01
USA,24262,17/02/21 18:10:01
Total Players,47579,17/02/22 01:12:01
Germany,9945,17/02/22 03:12:01
UK,5376,17/02/22 02:12:01
USA,24121,17/02/21 18:12:01
Total Players,47739,17/02/22 01:14:01
Germany,9923,17/02/22 03:14:01
UK,5374,17/02/22 02:14:01
USA,23733,17/02/21 18:14:01
Total Players,47799,17/02/22 01:16:01
Germany,9952,17/02/22 03:16:01
UK,5370,17/02/22 02:16:01
USA,23731,17/02/21 18:16:01
Total Players,47885,17/02/22 01:18:01
Germany,9989,17/02/22 03:18:01
UK,5372,17/02/22 02:18:01
USA,23744,17/02/21 18:18:01
Total Players,47709,17/02/22 01:20:01
Germany,10027,17/02/22 03:20:01
UK,5335,17/02/22 02:20:01
USA,23637,17/02/21 18:20:01
Total Players,47420,17/02/22 01:22:01
Germany,10010,17/02/22 03:22:01
UK,5289,17/02/22 02:22:01
USA,24168,17/02/21 18:22:01
Total Players,47704,17/02/22 01:24:01
Germany,10045,17/02/22 03:24:01
UK,5321,17/02/22 02:24:01
USA,24314,17/02/21 18:24:01
Total Players,48014,17/02/22 01:26:01
Germany,10153,17/02/22 03:26:01
UK,5404,17/02/22 02:26:01
USA,24404,17/02/21 18:26:01
Total Players,47979,17/02/22 01:28:01
Germany,10160,17/02/22 03:28:01
UK,5372,17/02/22 02:28:01
USA,24428,17/02/21 18:28:01
Total Players,47844,17/02/22 01:30:01
Germany,10103,17/02/22 03:30:01
UK,5392,17/02/22 02:30:01
USA,24319,17/02/21 18:30:01
Total Players,47508,17/02/22 01:32:01
Germany,10074,17/02/22 03:32:01
UK,5333,17/02/22 02:32:01
USA,24145,17/02/21 18:32:01
Total Players,47827,17/02/22 01:34:01
Germany,10092,17/02/22 03:34:01
UK,5378,17/02/22 02:34:01
USA,24301,17/02/21 18:34:01
Total Players,47911,17/02/22 01:36:01
Germany,10091,17/02/22 03:36:01
UK,5400,17/02/22 02:36:01
USA,24379,17/02/21 18:36:01
Total Players,47887,17/02/22 01:38:01
Germany,10103,17/02/22 03:38:01
UK,5440,17/02/22 02:38:01
USA,23761,17/02/21 18:38:01
Total Players,47869,17/02/22 01:40:01
Germany,10082,17/02/22 03:40:01
UK,5421,17/02/22 02:40:01
USA,24300,17/02/21 18:40:01
Total Players,47398,17/02/22 01:42:01
Germany,10048,17/02/22 03:42:01
UK,5369,17/02/22 02:42:01
USA,24038,17/02/21 18:42:01
Total Players,47685,17/02/22 01:44:01
Germany,10158,17/02/22 03:44:01
UK,5384,17/02/22 02:44:01
USA,24150,17/02/21 18:44:01
Total Players,47831,17/02/22 01:46:01
Germany,10090,17/02/22 03:46:01
UK,5434,17/02/22 02:46:01
USA,24284,17/02/21 18:46:01
Total Players,47590,17/02/22 01:48:01
Germany,9962,17/02/22 03:48:01
UK,5440,17/02/22 02:48:01
USA,24254,17/02/21 18:48:01
Total Players,47356,17/02/22 01:50:01
Germany,9919,17/02/22 03:50:01
UK,5404,17/02/22 02:50:01
USA,24157,17/02/21 18:50:01
Total Players,47039,17/02/22 01:52:01
Germany,9861,17/02/22 03:52:01
UK,5348,17/02/22 02:52:01
USA,23975,17/02/21 18:52:01
Total Players,47244,17/02/22 01:54:01
Germany,9903,17/02/22 03:54:01
UK,5367,17/02/22 02:54:01
USA,24092,17/02/21 18:54:01
Total Players,47373,17/02/22 01:56:01
Germany,9927,17/02/22 03:56:01
UK,5363,17/02/22 02:56:01
USA,24163,17/02/21 18:56:01
Total Players,47474,17/02/22 01:58:01
Germany,9942,17/02/22 03:58:01
UK,5389,17/02/22 02:58:01
USA,24160,17/02/21 18:58:01
Total Players,47389,17/02/22 02:00:01
Germany,9924,17/02/22 04:00:01
UK,5380,17/02/22 03:00:01
USA,24135,17/02/21 19:00:01
Total Players,46971,17/02/22 02:02:01
Germany,9809,17/02/22 04:02:01
UK,5288,17/02/22 03:02:01
USA,24008,17/02/21 19:02:01
Total Players,47182,17/02/22 02:04:01
Germany,9828,17/02/22 04:04:01
UK,5318,17/02/22 03:04:01
USA,24132,17/02/21 19:04:01
Total Players,47235,17/02/22 02:06:01
Germany,9822,17/02/22 04:06:01
UK,5350,17/02/22 03:06:01
USA,24140,17/02/21 19:06:01
Total Players,46995,17/02/22 02:08:01
Germany,9763,17/02/22 04:08:01
UK,5343,17/02/22 03:08:01
USA,24010,17/02/21 19:08:01
Total Players,46987,17/02/22 02:10:01
Germany,9759,17/02/22 04:10:01
UK,5327,17/02/22 03:10:01
USA,24021,17/02/21 19:10:01
Total Players,46530,17/02/22 02:12:01
Germany,9664,17/02/22 04:12:01
UK,5288,17/02/22 03:12:01
USA,23766,17/02/21 19:12:01
Total Players,46944,17/02/22 02:14:01
Germany,9704,17/02/22 04:14:01
UK,5362,17/02/22 03:14:01
USA,23405,17/02/21 19:14:01
Total Players,46945,17/02/22 02:16:01
Germany,9679,17/02/22 04:16:01
UK,5406,17/02/22 03:16:01
USA,23344,17/02/21 19:16:01
Total Players,46962,17/02/22 02:18:01
Germany,9680,17/02/22 04:18:01
UK,5414,17/02/22 03:18:01
USA,24009,17/02/21 19:18:01
Total Players,46830,17/02/22 02:20:01
Germany,9693,17/02/22 04:20:01
UK,5352,17/02/22 03:20:01
USA,23299,17/02/21 19:20:01
Total Players,46424,17/02/22 02:22:02
Germany,9627,17/02/22 04:22:02
UK,5269,17/02/22 03:22:02
USA,23760,17/02/21 19:22:02
Total Players,46568,17/02/22 02:24:01
Germany,9633,17/02/22 04:24:01
UK,5268,17/02/22 03:24:01
USA,23251,17/02/21 19:24:01
Total Players,45471,17/02/22 02:26:01
Germany,9432,17/02/22 04:26:01
UK,5151,17/02/22 03:26:01
USA,23341,17/02/21 19:26:01
Total Players,46102,17/02/22 02:28:01
Germany,9598,17/02/22 04:28:01
UK,5241,17/02/22 03:28:01
USA,23644,17/02/21 19:28:01
Total Players,45689,17/02/22 02:30:01
Germany,9520,17/02/22 04:30:01
UK,5173,17/02/22 03:30:01
USA,23438,17/02/21 19:30:01
Total Players,45985,17/02/22 02:32:01
Germany,9546,17/02/22 04:32:01
UK,5192,17/02/22 03:32:01
USA,23628,17/02/21 19:32:01
Total Players,46101,17/02/22 02:34:01
Germany,9569,17/02/22 04:34:01
UK,5191,17/02/22 03:34:01
USA,23670,17/02/21 19:34:01
Total Players,46255,17/02/22 02:36:01
Germany,9558,17/02/22 04:36:01
UK,5211,17/02/22 03:36:01
USA,23186,17/02/21 19:36:01
Total Players,46516,17/02/22 02:38:01
Germany,9594,17/02/22 04:38:01
UK,5258,17/02/22 03:38:01
USA,23314,17/02/21 19:38:01
Total Players,46443,17/02/22 02:40:01
Germany,9613,17/02/22 04:40:01
UK,5229,17/02/22 03:40:01
USA,23877,17/02/21 19:40:01
Total Players,46442,17/02/22 02:42:01
Germany,9592,17/02/22 04:42:01
UK,5261,17/02/22 03:42:01
USA,23886,17/02/21 19:42:01
Total Players,46457,17/02/22 02:44:01
Germany,9551,17/02/22 04:44:01
UK,5266,17/02/22 03:44:01
USA,23960,17/02/21 19:44:01
Total Players,46383,17/02/22 02:46:01
Germany,9614,17/02/22 04:46:01
UK,5205,17/02/22 03:46:01
USA,23227,17/02/21 19:46:01
Total Players,44722,17/02/22 02:48:01
Germany,9249,17/02/22 04:48:01
UK,5004,17/02/22 03:48:01
USA,23029,17/02/21 19:48:01
Total Players,45375,17/02/22 02:50:01
Germany,9353,17/02/22 04:50:01
UK,5101,17/02/22 03:50:01
USA,23385,17/02/21 19:50:01
Total Players,45642,17/02/22 02:52:01
Germany,9406,17/02/22 04:52:01
UK,5102,17/02/22 03:52:01
USA,23576,17/02/21 19:52:01
Total Players,45863,17/02/22 02:54:01
Germany,9452,17/02/22 04:54:01
UK,5082,17/02/22 03:54:01
USA,23734,17/02/21 19:54:01
Total Players,44730,17/02/22 02:56:01
Germany,9278,17/02/22 04:56:01
UK,5008,17/02/22 03:56:01
USA,23087,17/02/21 19:56:01
Total Players,45364,17/02/22 02:58:01
Germany,9388,17/02/22 04:58:01
UK,5072,17/02/22 03:58:01
USA,23472,17/02/21 19:58:01
Total Players,45469,17/02/22 03:00:01
Germany,9402,17/02/22 05:00:01
UK,5103,17/02/22 04:00:01
USA,23557,17/02/21 20:00:01
Total Players,45491,17/02/22 03:02:01
Germany,9357,17/02/22 05:02:01
UK,5156,17/02/22 04:02:01
USA,23493,17/02/21 20:02:01
Total Players,45535,17/02/22 03:04:01
Germany,9278,17/02/22 05:04:01
UK,5137,17/02/22 04:04:01
USA,23589,17/02/21 20:04:01
Total Players,45525,17/02/22 03:06:01
Germany,9222,17/02/22 05:06:01
UK,5129,17/02/22 04:06:01
USA,22970,17/02/21 20:06:01
Total Players,45510,17/02/22 03:08:01
Germany,9208,17/02/22 05:08:01
UK,5154,17/02/22 04:08:01
USA,22964,17/02/21 20:08:01
Total Players,45598,17/02/22 03:10:01
Germany,9243,17/02/22 05:10:01
UK,5144,17/02/22 04:10:01
USA,23081,17/02/21 20:10:01
Total Players,45532,17/02/22 03:12:01
Germany,9195,17/02/22 05:12:01
UK,5118,17/02/22 04:12:01
USA,23701,17/02/21 20:12:01
Total Players,45396,17/02/22 03:14:01
Germany,9161,17/02/22 05:14:01
UK,5101,17/02/22 04:14:01
USA,23649,17/02/21 20:14:01
Total Players,45452,17/02/22 03:16:01
Germany,9139,17/02/22 05:16:01
UK,5121,17/02/22 04:16:01
USA,23712,17/02/21 20:16:01
Total Players,45419,17/02/22 03:18:01
Germany,9185,17/02/22 05:18:01
UK,5087,17/02/22 04:18:01
USA,23626,17/02/21 20:18:01
Total Players,45327,17/02/22 03:20:01
Germany,9157,17/02/22 05:20:01
UK,5090,17/02/22 04:20:01
USA,23551,17/02/21 20:20:01
Total Players,44947,17/02/22 03:22:01
Germany,9087,17/02/22 05:22:01
UK,4982,17/02/22 04:22:01
USA,23460,17/02/21 20:22:01
Total Players,45037,17/02/22 03:24:01
Germany,9099,17/02/22 05:24:01
UK,4974,17/02/22 04:24:01
USA,23539,17/02/21 20:24:01
Total Players,45238,17/02/22 03:26:01
Germany,9179,17/02/22 05:26:01
UK,4959,17/02/22 04:26:01
USA,23661,17/02/21 20:26:01
Total Players,41918,17/02/22 03:28:02
Germany,8510,17/02/22 05:28:02
UK,4580,17/02/22 04:28:02
USA,21949,17/02/21 20:28:02
Total Players,41377,17/02/22 03:30:01
Germany,8426,17/02/22 05:30:01
UK,4537,17/02/22 04:30:01
USA,21685,17/02/21 20:30:01
Total Players,40864,17/02/22 03:32:01
Germany,8370,17/02/22 05:32:01
UK,4409,17/02/22 04:32:01
USA,21420,17/02/21 20:32:01
Total Players,40404,17/02/22 03:34:01
Germany,8303,17/02/22 05:34:01
UK,4352,17/02/22 04:34:01
USA,21127,17/02/21 20:34:01
Total Players,40047,17/02/22 03:36:01
Germany,8144,17/02/22 05:36:01
UK,4313,17/02/22 04:36:01
USA,21046,17/02/21 20:36:01
Total Players,39733,17/02/22 03:38:01
Germany,8107,17/02/22 05:38:01
UK,4283,17/02/22 04:38:01
USA,20867,17/02/21 20:38:01
Total Players,39556,17/02/22 03:40:01
Germany,8055,17/02/22 05:40:01
UK,4287,17/02/22 04:40:01
USA,20730,17/02/21 20:40:01
Total Players,39354,17/02/22 03:42:01
Germany,8010,17/02/22 05:42:01
UK,4284,17/02/22 04:42:01
USA,20582,17/02/21 20:42:01
Total Players,39008,17/02/22 03:44:01
Germany,7927,17/02/22 05:44:01
UK,4245,17/02/22 04:44:01
USA,20425,17/02/21 20:44:01
Total Players,38818,17/02/22 03:46:01
Germany,7892,17/02/22 05:46:01
UK,4235,17/02/22 04:46:01
USA,20340,17/02/21 20:46:01
Total Players,38463,17/02/22 03:48:01
Germany,7790,17/02/22 05:48:01
UK,4182,17/02/22 04:48:01
USA,20166,17/02/21 20:48:01
Total Players,38195,17/02/22 03:50:01
Germany,7690,17/02/22 05:50:01
UK,4140,17/02/22 04:50:01
USA,20008,17/02/21 20:50:01
Total Players,38108,17/02/22 03:52:01
Germany,7638,17/02/22 05:52:01
UK,4140,17/02/22 04:52:01
USA,19971,17/02/21 20:52:01
Total Players,38116,17/02/22 03:54:01
Germany,7678,17/02/22 05:54:01
UK,4141,17/02/22 04:54:01
USA,19917,17/02/21 20:54:01
Total Players,37939,17/02/22 03:56:01
Germany,7654,17/02/22 05:56:01
UK,4160,17/02/22 04:56:01
USA,19832,17/02/21 20:56:01
Total Players,37840,17/02/22 03:58:01
Germany,7641,17/02/22 05:58:01
UK,4142,17/02/22 04:58:01
USA,19811,17/02/21 20:58:01
Total Players,37745,17/02/22 04:00:01
Germany,7612,17/02/22 06:00:01
UK,4114,17/02/22 05:00:01
USA,19818,17/02/21 21:00:01
Total Players,37630,17/02/22 04:02:01
Germany,7552,17/02/22 06:02:01
UK,4187,17/02/22 05:02:01
USA,19734,17/02/21 21:02:01
Total Players,37428,17/02/22 04:04:01
Germany,7520,17/02/22 06:04:01
UK,4144,17/02/22 05:04:01
USA,19660,17/02/21 21:04:01
Total Players,37335,17/02/22 04:06:01
Germany,7500,17/02/22 06:06:01
UK,4110,17/02/22 05:06:01
USA,19652,17/02/21 21:06:01
Total Players,37228,17/02/22 04:08:01
Germany,7455,17/02/22 06:08:01
UK,4123,17/02/22 05:08:01
USA,19598,17/02/21 21:08:01
Total Players,37004,17/02/22 04:10:01
Germany,7378,17/02/22 06:10:01
UK,4105,17/02/22 05:10:01
USA,19507,17/02/21 21:10:01
Total Players,36852,17/02/22 04:12:01
Germany,7357,17/02/22 06:12:01
UK,4092,17/02/22 05:12:01
USA,19391,17/02/21 21:12:01
Total Players,36657,17/02/22 04:14:01
Germany,7261,17/02/22 06:14:01
UK,4080,17/02/22 05:14:01
USA,19305,17/02/21 21:14:01
Total Players,36478,17/02/22 04:16:01
Germany,7230,17/02/22 06:16:01
UK,4037,17/02/22 05:16:01
USA,19197,17/02/21 21:16:01
Total Players,36150,17/02/22 04:18:01
Germany,7146,17/02/22 06:18:01
UK,3965,17/02/22 05:18:01
USA,19005,17/02/21 21:18:01
Total Players,36270,17/02/22 04:20:01
Germany,7198,17/02/22 06:20:01
UK,3998,17/02/22 05:20:01
USA,19037,17/02/21 21:20:01
Total Players,35906,17/02/22 04:22:01
Germany,7091,17/02/22 06:22:01
UK,3955,17/02/22 05:22:01
USA,18855,17/02/21 21:22:01
Total Players,35709,17/02/22 04:24:01
Germany,6998,17/02/22 06:24:01
UK,3927,17/02/22 05:24:01
USA,18823,17/02/21 21:24:01
Total Players,35773,17/02/22 04:26:01
Germany,7036,17/02/22 06:26:01
UK,3953,17/02/22 05:26:01
USA,18832,17/02/21 21:26:01
Total Players,35591,17/02/22 04:28:01
Germany,7034,17/02/22 06:28:01
UK,3869,17/02/22 05:28:01
USA,18812,17/02/21 21:28:01
Total Players,35406,17/02/22 04:30:01
Germany,7013,17/02/22 06:30:01
UK,3892,17/02/22 05:30:01
USA,18656,17/02/21 21:30:01
Total Players,35372,17/02/22 04:32:01
Germany,7027,17/02/22 06:32:01
UK,3890,17/02/22 05:32:01
USA,18634,17/02/21 21:32:01
Total Players,35227,17/02/22 04:34:01
Germany,6954,17/02/22 06:34:01
UK,3869,17/02/22 05:34:01
USA,18565,17/02/21 21:34:01
Total Players,35093,17/02/22 04:36:01
Germany,6908,17/02/22 06:36:01
UK,3865,17/02/22 05:36:01
USA,18512,17/02/21 21:36:01
Total Players,35032,17/02/22 04:38:01
Germany,6911,17/02/22 06:38:01
UK,3860,17/02/22 05:38:01
USA,18466,17/02/21 21:38:01
Total Players,35010,17/02/22 04:40:01
Germany,6927,17/02/22 06:40:01
UK,3863,17/02/22 05:40:01
USA,18409,17/02/21 21:40:01
Total Players,34781,17/02/22 04:42:01
Germany,6915,17/02/22 06:42:01
UK,3798,17/02/22 05:42:01
USA,18314,17/02/21 21:42:01
Total Players,34688,17/02/22 04:44:01
Germany,6873,17/02/22 06:44:01
UK,3819,17/02/22 05:44:01
USA,18266,17/02/21 21:44:01
Total Players,34401,17/02/22 04:46:01
Germany,6840,17/02/22 06:46:01
UK,3813,17/02/22 05:46:01
USA,18138,17/02/21 21:46:01
Total Players,34057,17/02/22 04:48:01
Germany,6722,17/02/22 06:48:01
UK,3780,17/02/22 05:48:01
USA,17994,17/02/21 21:48:01
Total Players,34119,17/02/22 04:50:01
