Total Players,42714,16/11/15 00:00:01
Germany,11529,16/11/15 02:00:01
UK,14277,16/11/15 01:00:01
USA,15882,16/11/14 17:00:01
Total Players,42674,16/11/15 00:02:01
Germany,11559,16/11/15 02:02:01
UK,14206,16/11/15 01:02:01
USA,16916,16/11/14 17:02:01
Total Players,42611,16/11/15 00:04:01
Germany,11568,16/11/15 02:04:01
UK,14127,16/11/15 01:04:01
USA,15896,16/11/14 17:04:01
Total Players,42599,16/11/15 00:06:01
Germany,11496,16/11/15 02:06:01
UK,14149,16/11/15 01:06:01
USA,15948,16/11/14 17:06:01
Total Players,42558,16/11/15 00:08:01
Germany,11482,16/11/15 02:08:01
UK,14111,16/11/15 01:08:01
USA,15967,16/11/14 17:08:01
Total Players,42624,16/11/15 00:10:01
Germany,11473,16/11/15 02:10:01
UK,14164,16/11/15 01:10:01
USA,15976,16/11/14 17:10:01
Total Players,42606,16/11/15 00:12:01
Germany,11481,16/11/15 02:12:01
UK,14133,16/11/15 01:12:01
USA,15982,16/11/14 17:12:01
Total Players,42657,16/11/15 00:14:01
Germany,11460,16/11/15 02:14:01
UK,14107,16/11/15 01:14:01
USA,16084,16/11/14 17:14:01
Total Players,42734,16/11/15 00:16:01
Germany,11502,16/11/15 02:16:01
UK,14070,16/11/15 01:16:01
USA,17162,16/11/14 17:16:01
Total Players,42791,16/11/15 00:18:01
Germany,11509,16/11/15 02:18:01
UK,14065,16/11/15 01:18:01
USA,17217,16/11/14 17:18:01
Total Players,42791,16/11/15 00:20:01
Germany,11450,16/11/15 02:20:01
UK,14054,16/11/15 01:20:01
USA,17287,16/11/14 17:20:01
Total Players,42758,16/11/15 00:22:01
Germany,11419,16/11/15 02:22:01
UK,14032,16/11/15 01:22:01
USA,16320,16/11/14 17:22:01
Total Players,42734,16/11/15 00:24:01
Germany,11423,16/11/15 02:24:01
UK,13978,16/11/15 01:24:01
USA,16347,16/11/14 17:24:01
Total Players,42823,16/11/15 00:26:01
Germany,11411,16/11/15 02:26:01
UK,14027,16/11/15 01:26:01
USA,16403,16/11/14 17:26:01
Total Players,42905,16/11/15 00:28:01
Germany,11413,16/11/15 02:28:01
UK,14006,16/11/15 01:28:01
USA,16487,16/11/14 17:28:01
Total Players,42885,16/11/15 00:30:01
Germany,11387,16/11/15 02:30:01
UK,14013,16/11/15 01:30:01
USA,16512,16/11/14 17:30:01
Total Players,42907,16/11/15 00:32:01
Germany,11357,16/11/15 02:32:01
UK,14068,16/11/15 01:32:01
USA,16493,16/11/14 17:32:01
Total Players,42833,16/11/15 00:34:02
Germany,11324,16/11/15 02:34:02
UK,14103,16/11/15 01:34:02
USA,16417,16/11/14 17:34:02
Total Players,42793,16/11/15 00:36:01
Germany,11322,16/11/15 02:36:01
UK,14032,16/11/15 01:36:01
USA,16468,16/11/14 17:36:01
Total Players,42725,16/11/15 00:38:01
Germany,11282,16/11/15 02:38:01
UK,14022,16/11/15 01:38:01
USA,16436,16/11/14 17:38:01
Total Players,42762,16/11/15 00:40:01
Germany,11315,16/11/15 02:40:01
UK,13969,16/11/15 01:40:01
USA,16520,16/11/14 17:40:01
Total Players,42679,16/11/15 00:42:01
Germany,11291,16/11/15 02:42:01
UK,13899,16/11/15 01:42:01
USA,16526,16/11/14 17:42:01
Total Players,42572,16/11/15 00:44:01
Germany,11327,16/11/15 02:44:01
UK,13836,16/11/15 01:44:01
USA,17409,16/11/14 17:44:01
Total Players,42546,16/11/15 00:46:01
Germany,11362,16/11/15 02:46:01
UK,13781,16/11/15 01:46:01
USA,17403,16/11/14 17:46:01
Total Players,42552,16/11/15 00:48:01
Germany,11316,16/11/15 02:48:01
UK,13807,16/11/15 01:48:01
USA,16463,16/11/14 17:48:01
Total Players,42624,16/11/15 00:50:01
Germany,11367,16/11/15 02:50:01
UK,13859,16/11/15 01:50:01
USA,17398,16/11/14 17:50:01
Total Players,42577,16/11/15 00:52:01
Germany,11361,16/11/15 02:52:01
UK,13791,16/11/15 01:52:01
USA,17425,16/11/14 17:52:01
Total Players,42491,16/11/15 00:54:01
Germany,11316,16/11/15 02:54:01
UK,13760,16/11/15 01:54:01
USA,17415,16/11/14 17:54:01
Total Players,42523,16/11/15 00:56:01
Germany,11403,16/11/15 02:56:01
UK,13688,16/11/15 01:56:01
USA,17432,16/11/14 17:56:01
Total Players,42512,16/11/15 00:58:01
Germany,11378,16/11/15 02:58:01
UK,13745,16/11/15 01:58:01
USA,17389,16/11/14 17:58:01
Total Players,42491,16/11/15 01:00:01
Germany,11349,16/11/15 03:00:01
UK,13705,16/11/15 02:00:01
USA,16473,16/11/14 18:00:01
Total Players,42533,16/11/15 01:02:01
Germany,11325,16/11/15 03:02:01
UK,13770,16/11/15 02:02:01
USA,17438,16/11/14 18:02:01
Total Players,42569,16/11/15 01:04:01
Germany,11369,16/11/15 03:04:01
UK,13718,16/11/15 02:04:01
USA,17482,16/11/14 18:04:01
Total Players,42430,16/11/15 01:06:01
Germany,11301,16/11/15 03:06:01
UK,13641,16/11/15 02:06:01
USA,17492,16/11/14 18:06:01
