Total Players,52957,17/04/02 00:00:01
Germany,11831,17/04/02 02:00:01
UK,2912,17/04/02 01:00:01
USA,25507,17/04/01 17:00:01
Total Players,52831,17/04/02 00:02:01
Germany,11742,17/04/02 02:02:01
UK,2884,17/04/02 01:02:01
USA,24806,17/04/01 17:02:01
Total Players,52827,17/04/02 00:04:01
Germany,11796,17/04/02 02:04:01
UK,2880,17/04/02 01:04:01
USA,24788,17/04/01 17:04:01
Total Players,52651,17/04/02 00:06:01
Germany,11717,17/04/02 02:06:01
UK,2876,17/04/02 01:06:01
USA,24717,17/04/01 17:06:01
Total Players,52678,17/04/02 00:08:01
Germany,11661,17/04/02 02:08:01
UK,2859,17/04/02 01:08:01
USA,25554,17/04/01 17:08:01
Total Players,52709,17/04/02 00:10:01
Germany,11677,17/04/02 02:10:01
UK,2868,17/04/02 01:10:01
USA,25529,17/04/01 17:10:01
Total Players,52614,17/04/02 00:12:01
Germany,11630,17/04/02 02:12:01
UK,2865,17/04/02 01:12:01
USA,25484,17/04/01 17:12:01
Total Players,52454,17/04/02 00:14:01
Germany,11566,17/04/02 02:14:01
UK,2836,17/04/02 01:14:01
USA,25400,17/04/01 17:14:01
Total Players,52454,17/04/02 00:16:01
Germany,11596,17/04/02 02:16:01
UK,2840,17/04/02 01:16:01
USA,25398,17/04/01 17:16:01
Total Players,52384,17/04/02 00:18:01
Germany,11571,17/04/02 02:18:01
UK,2869,17/04/02 01:18:01
USA,25375,17/04/01 17:18:01
Total Players,52076,17/04/02 00:20:01
Germany,11394,17/04/02 02:20:01
UK,2851,17/04/02 01:20:01
USA,25342,17/04/01 17:20:01
Total Players,52110,17/04/02 00:22:01
Germany,11439,17/04/02 02:22:01
UK,2857,17/04/02 01:22:01
USA,25327,17/04/01 17:22:01
Total Players,52270,17/04/02 00:24:01
Germany,11471,17/04/02 02:24:01
UK,2873,17/04/02 01:24:01
USA,25374,17/04/01 17:24:01
Total Players,52427,17/04/02 00:26:01
Germany,11513,17/04/02 02:26:01
UK,2868,17/04/02 01:26:01
USA,25480,17/04/01 17:26:01
Total Players,52384,17/04/02 00:28:01
Germany,11456,17/04/02 02:28:01
UK,2874,17/04/02 01:28:01
USA,25521,17/04/01 17:28:01
Total Players,52433,17/04/02 00:30:01
Germany,11459,17/04/02 02:30:01
UK,2906,17/04/02 01:30:01
USA,25517,17/04/01 17:30:01
Total Players,52356,17/04/02 00:32:01
Germany,11495,17/04/02 02:32:01
UK,2891,17/04/02 01:32:01
USA,25468,17/04/01 17:32:01
Total Players,52325,17/04/02 00:34:01
Germany,11405,17/04/02 02:34:01
UK,2907,17/04/02 01:34:01
USA,25527,17/04/01 17:34:01
Total Players,52300,17/04/02 00:36:01
Germany,11390,17/04/02 02:36:01
UK,2897,17/04/02 01:36:01
USA,25611,17/04/01 17:36:01
Total Players,52288,17/04/02 00:38:01
Germany,11393,17/04/02 02:38:01
UK,2894,17/04/02 01:38:01
USA,25596,17/04/01 17:38:01
Total Players,52196,17/04/02 00:40:01
Germany,11350,17/04/02 02:40:01
UK,2884,17/04/02 01:40:01
USA,25569,17/04/01 17:40:01
Total Players,52069,17/04/02 00:42:01
Germany,11346,17/04/02 02:42:01
UK,2864,17/04/02 01:42:01
USA,25474,17/04/01 17:42:01
Total Players,51948,17/04/02 00:44:01
Germany,11330,17/04/02 02:44:01
UK,2849,17/04/02 01:44:01
USA,25387,17/04/01 17:44:01
Total Players,51620,17/04/02 00:46:02
Germany,11272,17/04/02 02:46:02
UK,2844,17/04/02 01:46:02
USA,25253,17/04/01 17:46:02
Total Players,51493,17/04/02 00:48:01
Germany,11209,17/04/02 02:48:01
UK,2837,17/04/02 01:48:01
USA,25231,17/04/01 17:48:01
Total Players,51775,17/04/02 00:50:01
Germany,11299,17/04/02 02:50:01
UK,2846,17/04/02 01:50:01
USA,25344,17/04/01 17:50:01
Total Players,51728,17/04/02 00:52:01
Germany,11239,17/04/02 02:52:01
UK,2853,17/04/02 01:52:01
USA,25364,17/04/01 17:52:01
Total Players,51685,17/04/02 00:54:01
Germany,11200,17/04/02 02:54:01
UK,2869,17/04/02 01:54:01
USA,25387,17/04/01 17:54:01
Total Players,51606,17/04/02 00:56:01
Germany,11222,17/04/02 02:56:01
UK,2863,17/04/02 01:56:01
USA,25198,17/04/01 17:56:01
Total Players,51654,17/04/02 00:58:01
Germany,11185,17/04/02 02:58:01
UK,2863,17/04/02 01:58:01
USA,25264,17/04/01 17:58:01
Total Players,51692,17/04/02 01:00:01
Germany,11180,17/04/02 03:00:01
UK,2877,17/04/02 02:00:01
USA,25329,17/04/01 18:00:01
Total Players,51575,17/04/02 01:02:01
Germany,11198,17/04/02 03:02:01
UK,2863,17/04/02 02:02:01
USA,25209,17/04/01 18:02:01
Total Players,51553,17/04/02 01:04:01
Germany,11139,17/04/02 03:04:01
UK,2847,17/04/02 02:04:01
USA,25310,17/04/01 18:04:01
Total Players,51491,17/04/02 01:06:01
Germany,11130,17/04/02 03:06:01
UK,2856,17/04/02 02:06:01
USA,25321,17/04/01 18:06:01
Total Players,51630,17/04/02 01:08:01
Germany,11146,17/04/02 03:08:01
UK,2855,17/04/02 02:08:01
USA,25438,17/04/01 18:08:01
Total Players,51539,17/04/02 01:10:01
Germany,11104,17/04/02 03:10:01
UK,2875,17/04/02 02:10:01
USA,25390,17/04/01 18:10:01
Total Players,51540,17/04/02 01:12:01
Germany,11067,17/04/02 03:12:01
UK,2885,17/04/02 02:12:01
USA,24751,17/04/01 18:12:01
Total Players,51450,17/04/02 01:14:01
Germany,10986,17/04/02 03:14:01
UK,2905,17/04/02 02:14:01
USA,24635,17/04/01 18:14:01
Total Players,51444,17/04/02 01:16:02
Germany,10981,17/04/02 03:16:02
UK,2920,17/04/02 02:16:02
USA,24651,17/04/01 18:16:02
Total Players,51303,17/04/02 01:18:01
Germany,10972,17/04/02 03:18:01
