Total Players,57300,17/03/19 00:00:01
Germany,13221,17/03/19 02:00:01
UK,5526,17/03/19 01:00:01
USA,27715,17/03/18 17:00:01
Total Players,57216,17/03/19 00:02:01
Germany,13170,17/03/19 02:02:01
UK,5511,17/03/19 01:02:01
USA,27634,17/03/18 17:02:01
Total Players,57076,17/03/19 00:04:01
Germany,13114,17/03/19 02:04:01
UK,5478,17/03/19 01:04:01
USA,27610,17/03/18 17:04:01
Total Players,57094,17/03/19 00:06:01
Germany,13079,17/03/19 02:06:01
UK,5471,17/03/19 01:06:01
USA,27603,17/03/18 17:06:01
Total Players,57120,17/03/19 00:08:01
Germany,13033,17/03/19 02:08:01
UK,5474,17/03/19 01:08:01
USA,27666,17/03/18 17:08:01
Total Players,57032,17/03/19 00:10:01
Germany,12970,17/03/19 02:10:01
UK,5463,17/03/19 01:10:01
USA,27718,17/03/18 17:10:01
Total Players,56941,17/03/19 00:12:02
Germany,12969,17/03/19 02:12:02
UK,5414,17/03/19 01:12:02
USA,27679,17/03/18 17:12:02
Total Players,56809,17/03/19 00:14:01
Germany,12904,17/03/19 02:14:01
UK,5424,17/03/19 01:14:01
USA,28345,17/03/18 17:14:01
Total Players,56678,17/03/19 00:16:01
Germany,12923,17/03/19 02:16:01
UK,5431,17/03/19 01:16:01
USA,27576,17/03/18 17:16:01
Total Players,56680,17/03/19 00:18:01
Germany,12913,17/03/19 02:18:01
UK,5468,17/03/19 01:18:01
USA,28223,17/03/18 17:18:01
Total Players,56251,17/03/19 00:20:01
Germany,12727,17/03/19 02:20:01
UK,5423,17/03/19 01:20:01
USA,28092,17/03/18 17:20:01
Total Players,56188,17/03/19 00:22:01
Germany,12697,17/03/19 02:22:01
UK,5410,17/03/19 01:22:01
USA,28065,17/03/18 17:22:01
Total Players,56436,17/03/19 00:24:01
Germany,12749,17/03/19 02:24:01
UK,5438,17/03/19 01:24:01
USA,27524,17/03/18 17:24:01
Total Players,56419,17/03/19 00:26:01
Germany,12764,17/03/19 02:26:01
UK,5455,17/03/19 01:26:01
USA,28181,17/03/18 17:26:01
Total Players,56393,17/03/19 00:28:01
Germany,12765,17/03/19 02:28:01
UK,5435,17/03/19 01:28:01
USA,28215,17/03/18 17:28:01
Total Players,56422,17/03/19 00:30:01
Germany,12723,17/03/19 02:30:01
UK,5429,17/03/19 01:30:01
USA,27603,17/03/18 17:30:01
Total Players,56290,17/03/19 00:32:01
Germany,12692,17/03/19 02:32:01
UK,5403,17/03/19 01:32:01
USA,27545,17/03/18 17:32:01
Total Players,56132,17/03/19 00:34:01
Germany,12660,17/03/19 02:34:01
UK,5378,17/03/19 01:34:01
USA,28214,17/03/18 17:34:01
Total Players,56048,17/03/19 00:36:01
Germany,12587,17/03/19 02:36:01
UK,5341,17/03/19 01:36:01
USA,28269,17/03/18 17:36:01
Total Players,55930,17/03/19 00:38:01
Germany,12587,17/03/19 02:38:01
UK,5312,17/03/19 01:38:01
USA,27554,17/03/18 17:38:01
Total Players,55880,17/03/19 00:40:01
Germany,12643,17/03/19 02:40:01
UK,5313,17/03/19 01:40:01
USA,27445,17/03/18 17:40:01
Total Players,55910,17/03/19 00:42:01
Germany,12640,17/03/19 02:42:01
UK,5310,17/03/19 01:42:01
USA,27511,17/03/18 17:42:01
Total Players,55712,17/03/19 00:44:01
Germany,12659,17/03/19 02:44:01
UK,5338,17/03/19 01:44:01
USA,27320,17/03/18 17:44:01
Total Players,55520,17/03/19 00:46:01
